"SourceFile","OriginalFile","Container","ID","XPath","Index","Value","Length","Class","Safety","NeedsFontWhenTranslated","NeedsLayoutReview","Placeholders","AlreadyPatched","Reason"
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_DEMAND_ACCEPT","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.Demand.Accept.G.2","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_ACCEPT_G_1","text","","TEXT.Dialogue.FirstMeeting.Demand.Accept.G.1","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_ACCEPT_G_2","text","","TEXT.Dialogue.FirstMeeting.Demand.Accept.G.2","44","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_WEAK","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.1","49","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_WEAK","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.2","49","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_WEAK_G_1","text","","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.1","49","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_WEAK_G_2","text","","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.2","49","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_STRONG","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.1","51","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_STRONG","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.2","51","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_STRONG_G_1","text","","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.1","51","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_DEMAND_REFUSE_STRONG_G_2","text","","TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.2","51","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_1","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_2","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_RETURNGREETING","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.1","62","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_RETURNGREETING","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.2","62","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_RETURNGREETING_G_1","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.1","62","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_RETURNGREETING_G_2","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.2","62","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_GIVEGIFT","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.1","56","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_GIVEGIFT","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.2","56","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_GIVEGIFT_G_1","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.1","56","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_FRIENDLYGREETING_GIVEGIFT_G_2","text","","TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.2","56","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.OfferGift.G.1","40","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.OfferGift.G.2","40","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_1","text","","TEXT.Dialogue.FirstMeeting.OfferGift.G.1","40","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_2","text","","TEXT.Dialogue.FirstMeeting.OfferGift.G.2","40","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_ACCEPT","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_ACCEPT","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_ACCEPT_1","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_ACCEPT_2","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_RECIPROCATE","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.1","52","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_RECIPROCATE","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.2","52","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_RECIPROCATE_1","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.1","52","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_RECIPROCATE_2","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.2","52","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_REFUSE","generic/dialogueOption/text","0","TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_FIRSTMEETING_OFFERGIFT_REFUSE","generic/dialogueOption/text","1","TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_REFUSE_1","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.1","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_FIRSTMEETING_OFFERGIFT_REFUSE_2","text","","TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.2","47","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_INTERACTION_OFFERGIFT","generic/dialogueOption/text","0","TEXT.Dialogue.Interaction.OfferGift.G.1","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogue","DIALOGUE_INTERACTION_OFFERGIFT","generic/dialogueOption/text","1","TEXT.Dialogue.Interaction.OfferGift.G.2","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_INTERACTION_OFFERGIFT_1","text","","TEXT.Dialogue.Interaction.OfferGift.G.1","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
"Content\Config\Diplomacy\Dialogue.xml","Dialogue.original.xml","dialogueOption","DIALOGUE_INTERACTION_OFFERGIFT_2","text","","TEXT.Dialogue.Interaction.OfferGift.G.2","39","TextKeyReference","DoNotPatchHere","False","False","","False","This is a key/reference; translate the resolved text entry instead."
