"SourceFile","Kind","Original","Translation","Status","LocalizationAttempted","AttemptStatus","FailureReason","Safety","Notes","Locators"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","% to Flood","% 概率泛滥","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-091228\accepted.json","TypeFullName=AtTheGatesCommon.ns_Config.MonthClimateTerrainData; MethodName=ToString; MethodToken=0x060014e8; ILOffset=106"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","% to Flood)","% 概率泛滥）","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-091228\accepted.json","TypeFullName=AtTheGatesCommon.ns_Config.MonthClimateRiverData; MethodName=ToString; MethodToken=0x060014ef; ILOffset=69"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","% to Trigger","% 概率触发","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-091228\accepted.json","TypeFullName=AtTheGatesCommon.ns_Config.BonusTriggerPercentWithTrait; MethodName=ToString; MethodToken=0x06000d11; ILOffset=51"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","([Crime|CRIME])","（[犯罪|CRIME]）","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_Config.ClanTraitConfig; MethodName=TestCrimeForTrait; MethodToken=0x060012f4; ILOffset=412"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","(available to","（适用于","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_Config.GAME; MethodName=BuildDescription_AppendForUnitsProperties; MethodToken=0x06001739; ILOffset=96; StringToken=0x70039074"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","(default is","（默认","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-062022\accepted.json","MethodToken=0x06001724; ILOffset=1528"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","(Max)","（最高）","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-091228\accepted.json","TypeFullName=AtTheGatesCommon.ns_Config.GAME; MethodName=BuildDescription_Discipline; MethodToken=0x0600172f; ILOffset=166"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","(must be [Studied|STUDY] for at least","（必须至少[研究|STUDY]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-054804\accepted.json","MethodToken=0x0600126c; ILOffset=364 | MethodToken=0x0600126c; ILOffset=797"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","(will abandon","（若转入其他","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_Properties.PropertyBlueprint; MethodName=BuildDetailsString; MethodToken=0x06000118; ILOffset=2719"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", and inflicts a significant amount of","，并造成大量","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-023439\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=2865"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", and inflicts a significant amount of","，并造成大量","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-024452\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=3037"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", and once you reach this limit you will no longer gain any [FAME].[BLANK-LINE]You can increase your Clan Limit by clicking the 'Increase Clan Limit' button in the Clans Screen and spending [CLOTH]. The cost of this action increases each time you use it.","，达到上限后，你将不再获得任何[FAME]。[BLANK-LINE]你可以在氏族界面点击“提高氏族上限”按钮并花费[CLOTH]来提高氏族上限。每次执行此行动，花费都会增加。","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-030744\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=3879"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", leaving your victorious army","，你的胜军","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-045747\accepted.json","MethodToken=0x0600014e; ILOffset=392"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", reducing the","，减少","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-035833\accepted.json","MethodToken=0x06000118; ILOffset=1438"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", such as","，例如","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-055841\accepted.json","MethodToken=0x06001270; ILOffset=571"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", which is invaluable during the [winter|SEASON]. A strategy you will often employ during the cold months is to alternate between Encamping on one turn to replenish your Supply and then perform whatever action you were in the middle of on the next (e.g. [Foraging|FORAGE] or [identifying Deposits|UNIDENTIFIED].[BLANK-LINE]This action can only be performed if a Unit hasn't yet spent any","，这在[冬季|SEASON]极为宝贵。寒冷月份常用策略是交替进行：一回合扎营补充补给，下一回合继续之前的行动（如[采集|FORAGE]或[识别矿藏|UNIDENTIFIED]）。[BLANK-LINE]只有单位尚未花费任何","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-030744\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=4180"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",", your army","，你的军队","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-045747\accepted.json","MethodToken=0x0600014e; ILOffset=427"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",". For each","。每个","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-051903\accepted.json","MethodToken=0x06000348; ILOffset=6389"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",". For each","。每个","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-055020\accepted.json","MethodToken=0x060002f0; ILOffset=2493"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",". When you order a Unit to Encamp it will automatically wake up the next","）。命令单位扎营后，它会在下个","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-105841\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=4212"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","... OR ...","……或……","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-062543\accepted.json","MethodToken=0x0600172a; ILOffset=115 | MethodToken=0x0600172a; ILOffset=406"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","... OR ...","……或……","Translated","Yes","AcceptedSmoke","","CommonDisplayCandidate","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-111951\accepted.json","MethodToken=0x06000358; ILOffset=123 | MethodToken=0x06000358; ILOffset=337"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",".[BLANK-LINE]Starving the enemy into submission can reduce or eliminate the need for a bloody frontal [Attack|ATTACK]. However, the enemy","。[BLANK-LINE]将敌人围困到屈服，可以减少甚至免去血腥正面[进攻|ATTACK]的需要。不过敌人","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-042437\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=4384"
"source\AtTheGatesCommon.original.dll","Common IL rewrite",".[BLANK-LINE]While your Settlement is Packed Up you will no longer be able to","。[BLANK-LINE]定居点处于打包状态时，你将无法","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260702-042905\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=4471"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Active|ACTIVE]","[主动|ACTIVE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=400; StringToken=0x700067a7"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Animal|ANIMAL]","[动物|ANIMAL]","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=830; StringToken=0x70006dcf"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Animals|ANIMAL]","[动物|ANIMAL]","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=840; StringToken=0x70006def"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Apprentice|APPRENTICE]","[学徒|APPRENTICE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=450; StringToken=0x70006863"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Apprentices|APPRENTICE]","[学徒|APPRENTICE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=460; StringToken=0x70006893"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Armies|ARMY]","[军队|ARMY]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=320; StringToken=0x7000668f"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Army|ARMY]","[军队|ARMY]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=310; StringToken=0x70006677"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Attack Power|ATTACK]","[攻击力|ATTACK]","Translated","Yes","Mapped","","CommonDisplayCandidate","","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=660; StringToken=0x70006b43"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Attack|ATTACK]","[攻击|ATTACK]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=670; StringToken=0x70006b6f"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Besiege|SIEGE]","[围攻|SIEGE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=1180; StringToken=0x700072c7"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Besieged|SIEGE]","[被围攻|SIEGE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=1190; StringToken=0x700072e7"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Besieging|SIEGE]","[围攻中|SIEGE]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-024647\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=1200; StringToken=0x70007309"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Border|BORDERS] range of","[边界|BORDERS]范围：","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260701-062022\accepted.json","MethodToken=0x06001724; ILOffset=34"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Caravan|CARAVAN]","[商队|CARAVAN]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=200; StringToken=0x70006443"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Cavalry|CAVALRY]","[骑兵|CAVALRY]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=480; StringToken=0x700068ed"
"source\AtTheGatesCommon.original.dll","Common IL rewrite","[Civilian|CIVILIAN]","[平民|CIVILIAN]","Translated","Yes","AcceptedSmoke","","TooltipFragment","Trial evidence: C:\Users\98538\Documents\AtTheGateChinese\.tmp\trial-localization\20260630-022555\accepted.json","TypeFullName=AtTheGatesCommon.ns_UI.Concepts; MethodName=.cctor; MethodToken=0x0600026a; ILOffset=430; StringToken=0x70006811"
