"Key","Text"
"TEXT.Name.Deposit.FieldOfBarley","|Field of Barley|Fields of Barley|"
"TEXT.Name.Deposit.LargeFieldOfBarley","|Large Field of Barley|Large Fields of Barley|"
"TEXT.Name.Deposit.VastFieldOfBarley","|Vast Field of Barley|Vast Fields of Barley|"
"TEXT.Name.Deposit.OliveGrove","Olive Grove#"
"TEXT.Name.Deposit.LargeOliveGrove","Large Olive Grove#"
"TEXT.Name.Deposit.VastOliveGrove","Vast Olive Grove#"
"TEXT.Name.Deposit.FieldOfGrapes","|Field of Grapes|Fields of Grapes|"
"TEXT.Name.Deposit.LargeFieldOfGrapes","|Large Field of Grapes|Large Fields of Grapes|"
"TEXT.Name.Deposit.VastFieldOfGrapes","|Vast Field of Grapes|Vast Fields of Grapes|"
"TEXT.Name.Deposit.FieldOfFlax","|Field of Flax|Fields of Flax|"
"TEXT.Name.Deposit.LargeFieldOfFlax","|Large Field of Flax|Large Fields of Flax|"
"TEXT.Name.Deposit.VastFieldOfFlax","|Vast Field of Flax|Vast Fields of Flax|"
"TEXT.Name.Deposit.MineralSpring","Mineral Spring#"
"TEXT.Name.Deposit.ForestOfRareTimber","|Forest of Rare Timber|Forests of Rare Timber|"
"TEXT.Name.Deposit.Unidentified","Unidentified Deposit#"
"TEXT.Name.Deposit.UnidentifiedMineral","Unidentified Mineral#"
"TEXT.Name.Deposit.UnidentifiedAnimal","Unidentified Animal#"
"TEXT.Name.Deposit.UnidentifiedPlant","Unidentified Plant#"
"TEXT.Name.Discipline.Honor","|Honor|Honor|"
"TEXT.Name.Discipline.Agriculture","|Agriculture|Agriculture|"
"TEXT.Name.Discipline.Livestock","|Livestock|Livestock|"
"TEXT.Name.Discipline.Metalworking","|Metalworking|Metalworking|"
"TEXT.Name.Discipline.Crafting","|Crafting|Crafting|"
"TEXT.Name.Discipline.Discovery","|Discovery|Discovery|"
"TEXT.Name.Tech.Upgrade.1","|Upgrade #1|Upgrade #1|"
"TEXT.Name.Tech.Upgrade.2","|Upgrade #2|Upgrade #2|"
"TEXT.Name.Tech.MilitiaTraining","|Militia Training|Militia Training|"
"TEXT.Name.Tech.CeremonialRites","|Ceremonial Rites|Ceremonial Rites|"
"TEXT.Name.DevLevel.VeryPrimitive","Very Primitive"
"TEXT.Name.DevLevel.Primitive","Primitive"
"TEXT.Name.DevLevel.Developed","Developed"
"TEXT.Name.DevLevel.Advanced","Advanced"
"TEXT.Name.DevLevel.VeryAdvanced","Very Advanced"
"TEXT.Name.FactionTrait.Minor","Minor"
"TEXT.Name.FactionTrait.Roman","Roman"
"TEXT.Name.FactionTrait.Horsemen","Horsemen"
"TEXT.Name.FactionTrait.Maritime","Maritime"
"TEXT.Name.FactionTrait.Knowledge.LargePenalty","Knowledge - Large Penalty"
"TEXT.Name.FactionTrait.Knowledge.Penalty","Knowledge - Penalty"
"TEXT.Name.FactionTrait.Knowledge.Bonus","Knowledge - Bonus"
"TEXT.Name.FactionTrait.Knowledge.LargeBonus","Knowledge - Large Bonus"
"TEXT.Name.FactionTrait.Economy.LargePenalty","Economy - Large Penalty"
"TEXT.Name.FactionTrait.Economy.Penalty","Economy - Penalty"
"TEXT.Name.FactionTrait.Economy.Bonus","Economy - Bonus"
"TEXT.Name.FactionTrait.Economy.LargeBonus","Economy - Large Bonus"
"TEXT.Name.FactionTrait.Outposts.LargePenalty","Outposts - Large Penalty"
"TEXT.Name.FactionTrait.Outposts.Penalty","Outposts - Penalty"
"TEXT.Name.FactionTrait.Outposts.Bonus","Outposts - Bonus"
"TEXT.Name.FactionTrait.Outposts.LargeBonus","Outposts - Large Bonus"
"TEXT.Name.FactionTrait.Military.LargePenalty","Military - Large Penalty"
"TEXT.Name.FactionTrait.Military.Penalty","Military - Penalty"
"TEXT.Name.FactionTrait.Military.Bonus","Military - Bonus"
"TEXT.Name.FactionTrait.Military.LargeBonus","Military - Large Bonus"
"TEXT.Name.FactionTrait.Population.LargePenalty","Population - Large Penalty"
"TEXT.Name.FactionTrait.Population.Penalty","Population - Penalty"
"TEXT.Name.FactionTrait.Population.Bonus","Population - Bonus"
"TEXT.Name.FactionTrait.Population.LargeBonus","Population - Large Bonus"
"TEXT.Name.FactionTrait.Stockpile.LargePenalty","Resource Stockpile - Large Penalty"
"TEXT.Name.FactionTrait.Stockpile.Penalty","Resource Stockpile - Penalty"
"TEXT.Name.FactionTrait.Stockpile.Bonus","Resource Stockpile - Bonus"
"TEXT.Name.FactionTrait.Stockpile.LargeBonus","Resource Stockpile - Large Bonus"
"TEXT.Name.DifficultyLevel.Normal","Normal"
"TEXT.Name.DifficultyLevel.Hard","Hard"
"TEXT.Name.DifficultyLevel.VeryHard","Very Hard"
"TEXT.Name.DifficultyLevel.Nightmare","Nightmare"
"TEXT.Description.Terrain.DeepWater","
		Deep Water is a type of [Terrain|TERRAIN] which essentially represents the open ocean, and was not traversable during this time period.
	"
"TEXT.Description.Terrain.ShallowWater","
		Shallow Water is a type of [Terrain|TERRAIN] that can be passed through by [GALLEY:S], and may contain valuable [sources|DEPOSIT] of [FISH] that can be harvested by a [FISHERMAN].
	"
"TEXT.Description.Terrain.Mountain","
		Mountains are impassable [Terrain|TERRAIN] too rugged to be of any economic or military use.
	"
"TEXT.Description.Terrain.Hill","
		Hills are a minor [Terrain|TERRAIN] obstacle.

		[*]Costs 1 additional [Move Point|MOVE-POINT] to enter.
		[*]Reduces the [Supply|SUPPLY] available to [Units|UNIT] by 1.
		[*]Grants a 25% [Defense|DEFENSE] bonus.
		[*]Blocks [Vision|VISION], unless...

		Standing [COLOR:EMPHASIS]on[/COLOR] a Hill makes it possible to see over [Forests|FOREST] and other Hills, making them ideal Tiles for [EXPLORER:S] to visit while exploring.

		Hills can also contain valuable [Minerals|MINERAL] like [DEPOSIT-IRON:S] and [DEPOSIT-STONE:S].
	"
"TEXT.Description.Terrain.Fertile","
		Grassland is the most hospitable type of [Terrain|TERRAIN] in AtG.

		[*]Costs only 1 [Move Point|MOVE-POINT] to enter.
		[*]Provides 3 [Supply|SUPPLY] to [Units|UNIT].

		These values are modified when a Grassland [Tile|TILE] also contains rough Terrain like a [Forest|FOREST] or [HILL], or is affected by [Cold|COLD] or [Weather|WEATHER].

		Grasslands are also home to a variety of [Harvestable|HARVEST] [Plants|PLANT] and [Animals|ANIMAL], such as [DEPOSIT-WHEAT:S] and [DEPOSIT-SHEEP:S].
	"
"TEXT.Description.Terrain.Dry","
		Steppes are a flat, dry type of [Terrain|TERRAIN].

		[*]Costs only 1 [Move Point|MOVE-POINT] to enter.
		[*]Provides 2 [Supply|SUPPLY] to [Units|UNIT].

		These values are modified when a Steppe [Tile|TILE] also contains rough Terrain like a [Forest|FOREST] or [HILL], or is affected by [Cold|COLD] or [Weather|WEATHER].

		Steppes are home to a variety of [Harvestable|HARVEST] [Plants|PLANT] and [Animals|ANIMAL], such as [DEPOSIT-WHEAT:S] and [DEPOSIT-CATTLE:S].
	"
"TEXT.Description.Terrain.Desert","
		Deserts are a flat, inhospitable type of [Terrain|TERRAIN].

		[*]Costs only 1 [Move Point|MOVE-POINT] to enter.
		[*]Provides NO [Supply|SUPPLY] to [Units|UNIT].

		The Movement Cost of a Desert [Tile|TILE] is modified when it also contains rough Terrain like a [HILL].

		Deserts never contain [Harvestable|HARVEST] [Resources|RESOURCE] or any vegetation.
	"
"TEXT.Description.Terrain.Marsh","
		Marshes are a type of [Terrain|TERRAIN] that's incredibly difficult to enter but sometimes contains [Harvestable|HARVEST] [Mineral Deposits|MINERAL].

		[*]Costs all remaining [Move Point|MOVE-POINT] PLUS those of the following [Turn|TURN] to enter.
		[*]Provides 1 [Supply|SUPPLY] to [Units|UNIT].

		Because of their harsh movement penalty Marshes are usually best avoided, except to [Harvest|HARVEST] [Minerals|MINERAL] like [IRON] or [COAL].
	"
"TEXT.Description.Terrain.Cold","
		Tundra is a flat, inhospitable type of [Terrain|TERRAIN].

		[*]Costs only 1 [Move Point|MOVE-POINT] to enter.
		[*]Provides 1 [Supply|SUPPLY] to [Units|UNIT].

		These values are modified when a Tundra [Tile|TILE] also contains rough Terrain like a [Forest|FOREST] or [HILL], or is affected by [Cold|COLD] or [Weather|WEATHER].

		Tundra parts of the map often contain a great deal of [Harvestable|HARVEST] [Minerals|MINERAL] and sometimes even [Animals|ANIMAL].
	"
"TEXT.Description.Terrain.Forest","
		Forests are a major [Terrain|TERRAIN] obstacle which can be [Harvested|HARVEST] for [TIMBER].

		[*]Lose [COLOR:EMPHASIS]all[/COLOR] remaining [Move Points|MOVE-POINT] after entering.
		[*]Reduces the [Supply|SUPPLY] available to [Units|UNIT] by 1.
		[*]Grants a 25% [Defense|DEFENSE] bonus.
		[*]Blocks [Vision|VISION] (unless standing on a nearby [HILL]).

		Forests are also the only source of [TIMBER], a [Resource|RESOURCE] needed to [Construct|CONSTRUCT] [Structures|STRUCTURE], and therefore vital for most of the game.

		Forests should not be confused with the more easily-traversed but Timber-less [BRUSH-LEAFY].
	"
"TEXT.Description.Terrain.Brush","
		Brush is a [Terrain|TERRAIN] obstacle which contains no useful [Resources|RESOURCE].

		[*]Costs 1 additional [Move Point|MOVE-POINT] to enter.
		[*]Reduces the [Supply|SUPPLY] available to [Units|UNIT] by 1.
		[*]Grants a 10% [Defense|DEFENSE] bonus.
		[*]Require 1 additional [Vision|VISION] to see through (unless standing on a nearby [HILL]).

		Brush should not be confused with [Forests|FOREST], which are much harder to move through but contain [Harvestable|HARVEST] [TIMBER].
	"
"TEXT.Description.Terrain.Snow","
		Snow is a temporary [Season|SEASON]-based [Terrain|TERRAIN] type which replaces whatever was previously on a [Tile|TILE].

		[*]Costs 2 [Move PointS|MOVE-POINT] to enter.
		[*]Provides NO [Supply|SUPPLY] to [Units|UNIT].
	"
"TEXT.Description.Terrain.Blizzard","
		Blizzards are a temporary [Weather|WEATHER]-based [Terrain|TERRAIN] type which can be added to a [Tile|TILE].

		[*]Tiles with a Blizzard cannot be entered or left.
		[*]Provides NO [Supply|SUPPLY] to [Units|UNIT].
		[*]Greatly increases the [Vision|VISION] cost to see into and out of.
	"
"TEXT.Description.Terrain.Scorched","
		Scorched is a temporary [Weather|WEATHER]-based [Terrain|TERRAIN] type which replaces whatever was previously on a [Tile|TILE].

		[*][Structures|STRUCTURE] on a Scorched Tile will shut down and go [Offline|OFFLINE].
		[*]Provides NO [Supply|SUPPLY] to [Units|UNIT].
	"
"TEXT.Description.Terrain.Rain","
		Rain is a temporary [Weather|WEATHER]-based [Terrain|TERRAIN] type which can be added to a [Tile|TILE].

		[*]Costs 1 additional [Move Point|MOVE-POINT] to enter.
		[*]Greatly increases the [Vision|VISION] cost to see into and out of.
	"
"TEXT.Description.Terrain.Flooded","
		Flooded is a temporary [Weather|WEATHER]-based [Terrain|TERRAIN] type which can be added to a [Tile|TILE] after a large amount of [RAIN].

		[*]Flooded Tiles cannot be entered or left.
		[*]Provides NO [Supply|SUPPLY] to [Units|UNIT].
		[*]Greatly increases the [Vision|VISION] cost to see into and out of.
	"
"TEXT.Description.Terrain.Ice","
		Ice is a temporary [Season|SEASON]-based water [Terrain|TERRAIN] type which can be added to a [Tile|TILE].

		[*]Tiles with Ice cannot be entered or left.
	"
"TEXT.Description.Terrain.DormantVolcano","
		TODO
	"
"TEXT.Description.Terrain.ActiveVolcano","
		TODO
	"
"TEXT.Description.Terrain.EruptedVolcano","
		TODO
	"
"TEXT.Description.Terrain.River","
		Rivers are a supreme [Terrain|TERRAIN] obstacle which cannot be crossed (unless frozen in the winter).

		Rivers should not be confused with the smaller, crossable [RIVER-SMALL:S].
	"
"TEXT.Description.Terrain.Stream","
		Streams are a major [Terrain|TERRAIN] obstacle.

		[*]Lose [COLOR:EMPHASIS]all[/COLOR] remaining [Move Points|MOVE-POINT] after entering.

		Streams should not be confused with larger, uncrossable [RIVER-LARGE:S].
	"
"TEXT.Description.Profession.None","
		This [Clan|CLAN] is made up of unemployed peasants who eat [FOOD] but don't [Produce|PRODUCE] anything. [Train|TRAIN] them in a [Profession|PROFESSION] as soon as you can!
	"
"TEXT.Description.Profession.Hunter","
		Hunters can [Harvest|HARVEST] [MEAT] by [Moving|MOVE-POINT] to any [Tile|TILE] containing an [Animal Herd|ANIMAL] and [Foraging|FORAGE]. They can also [Identify|UNIDENTIFIED] [DEPOSIT-UNKNOWN-ANIMAL:S].

		Hunters are also the first [Warrior|WARRIOR] [Profession|PROFESSION] available to you, though this isn't their primary job and so they'll have trouble in most serious battles.

		[Training|TRAIN] a [Clan|CLAN] as a Hunter can be a good way to keep your tribe fed at the start of the game.
	"
"TEXT.Description.Profession.Archer","
		The Archer is the first 'full-time' [Warrior|WARRIOR] [Profession|PROFESSION] available in At the Gates. They are useful in the early game but should be replaced with [SPEARMAN:S] if you expect heavy fighting.

		You can increase an Archer's [Power|POWER] by [Upgrading|UPGRADE] them with [WEAPONS] and [ARMOR].
	"
"TEXT.Description.Profession.FeastMaster","
		Feast Masters [Produce|PRODUCE] a large amount of [FAME].

		[Training|TRAIN] them requires [ALCOHOL].
	"
"TEXT.Description.Profession.Watchman","
		Watchmen can greatly extend your [Borders|BORDERS] and allow you to [Harvest|HARVEST] distant [Resource Deposits|DEPOSIT] by [Constructing|CONSTRUCT] [WATCHTOWER:S] from [TIMBER]. This can be done even outside your existing Borders.
	"
"TEXT.Description.Profession.Huntsman","
		Huntsmen increase the amount of [MEAT] [Produced|PRODUCE] by your [HUNTER:S].

		[Training|TRAIN] them requires [WEAPONS].
	"
"TEXT.Description.Profession.Priest","
		Priests [Produce|PRODUCE] a large amount of [KNOWLEDGE], helping you [Learn|LEARN] new [Professions|PROFESSION] faster.

		[Training|TRAIN] them requires [OIL] and [CLOTH].
	"
"TEXT.Description.Profession.Cleric","
		Clerics [Produce|PRODUCE] a massive amount of [KNOWLEDGE], helping you [Learn|LEARN] new [Professions|PROFESSION] faster.

		[Training|TRAIN] them requires [FINE-CLOTH], [OIL], and that a [Clan|CLAN] has been [Ennobled|NOBLE].
	"
"TEXT.Description.Profession.HonorGuard","
		Honor Guards [Produce|PRODUCE] a large amount of [FAME].

		[Training|TRAIN] them requires [ARMOR] and [WEAPONS].
	"
"TEXT.Description.Profession.MasterOfCeremonies","
		Masters of Ceremony [Produce|PRODUCE] a massive amount of [FAME].

		[Training|TRAIN] them requires [FINE-CLOTH], [OIL], and that a [Clan|CLAN] has been [Ennobled|NOBLE].
	"
"TEXT.Description.Profession.Guildmaster","
		Guildmasters [Produce|PRODUCE] [TREASURE] based on how many [Levels|LEVEL] a [Clan|CLAN] has in [HONOR]. They can also be [Upgraded|UPGRADE] to Produce [FAME].

		[Training|TRAIN] them requires [PARCHMENT].
	"
"TEXT.Description.Profession.Quartermaster","
		Having a Quartermaster allows you to [Upgrade|UPGRADE] [Warriors|WARRIOR] with 50 [WEAPONS], increasing their [Power|POWER] by 5.

		[Training|TRAIN] them requires [PARCHMENT] and that a [Clan|CLAN] has been [Ennobled|NOBLE].
	"
"TEXT.Description.Profession.TariffCollector","
		Tariff Collectors significantly increase the amount of [TREASURE] [Produced|PRODUCE] by your [TRADING-POST-1:S].

		[Training|TRAIN] them requires [PARCHMENT].
	"
"TEXT.Description.Profession.Gatherer","
		Gatherers can [Harvest|HARVEST] [FRUIT], [HONEY], [GRAPES], and [OLIVES] by [Moving|MOVE-POINT] to any [Tile|TILE] containing a [source|DEPOSIT] of one of them and [Foraging|FORAGE]. They can also [Identify|UNIDENTIFIED] [DEPOSIT-UNKNOWN-PLANT:S].

		During [Cold|COLD] months Gatherers are only able to [Forage|FORAGE] from [DEPOSIT-BEEHIVE:S] and [DEPOSIT-BERRIES:S] - this can be a good time to use them to [Identify|UNIDENTIFIED] nearby [DEPOSIT-UNKNOWN-PLANT:S].

		[Training|TRAIN] a [Clan|CLAN] as a Gatherer can be a good way to keep your tribe fed at the start of the game.
	"
"TEXT.Description.Profession.Reaper","
		Reapers can [Harvest|HARVEST] [WHEAT], [BARLEY] and [FLAX] by [Moving|MOVE-POINT] to any [Tile|TILE] containing a [source|DEPOSIT] of one of these [Plants|PLANT] and [Foraging|FORAGE]. They can also [Identify|UNIDENTIFIED] [DEPOSIT-UNKNOWN-PLANT:S].

		During [Cold|COLD] months Reapers are unable to Harvest anything - this can be a good time to use them to [Identify|UNIDENTIFIED] nearby [DEPOSIT-UNKNOWN-PLANT:S].

		[Training|TRAIN] a [Clan|CLAN] as a Reaper can be a good way to keep your tribe fed at the start of the game.
	"
"TEXT.Description.Profession.Farmer","
		Farmers can [Construct|CONSTRUCT] [Farms|FARM] out of [TIMBER] or [STONE-BLOCKS] on [Plants|PLANT], and [APIARY-1:S] on [DEPOSIT-BEEHIVE:S]. These [Structures|STRUCTURE] [Produce|PRODUCE] more than [Foraging|FORAGE] with a [GATHERER] or [REAPER].

		Later in the game, Farmers can also be assigned to advanced [STONE-BLOCKS:SINGULAR]-based Farms as [Apprentices|APPRENTICE], each one doubling the Structure's [Production|PRODUCE].
	"
"TEXT.Description.Profession.Beekeeper","
		Beekeepers increase your [Production|PRODUCE] of [HONEY].

		[Training|TRAIN] them requires [TIMBER].
	"
"TEXT.Description.Profession.BreadMaker","
		Bread Makers increase your [Production|PRODUCE] of [WHEAT] and [BARLEY].

		[Training|TRAIN] them is free, but they consume [TIMBER] each turn.
	"
"TEXT.Description.Profession.Baker","
		Bakers greatly increase your [Production|PRODUCE] of [WHEAT] and [BARLEY].

		[Training|TRAIN] them requires [STONE-BLOCKS], and they consume [COAL] each turn.
	"
"TEXT.Description.Profession.AleMaker","
		Ale Makers [Produce|PRODUCE] [ALCOHOL] from [BARLEY] or [WHEAT].
	"
"TEXT.Description.Profession.Brewer","
		Brewers [Produce|PRODUCE] a massive amount of [ALCOHOL] from [BARLEY] or [WHEAT].

		[Training|TRAIN] them requires [STEEL-TOOLS].
	"
"TEXT.Description.Profession.Winemaker","
		Winemakers [Produce|PRODUCE] [ALCOHOL] from [GRAPES] or [HONEY].
	"
"TEXT.Description.Profession.WineVintner","
		Winemakers [Produce|PRODUCE] a massive amount of [ALCOHOL] from [GRAPES] or [HONEY].

		[Training|TRAIN] them requires [STEEL-TOOLS].
	"
"TEXT.Description.Profession.Briner","
		Briners use [SALT] to turn [FOOD] into a much larger amount of [FOOD].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.Preserver","
		Preservers use [SALT] to turn [FOOD] into a massive amount of [FOOD].

		[Training|TRAIN] them requires [STEEL-TOOLS] and [BOARDS].
	"
"TEXT.Description.Profession.OilPresser","
		Oil Pressers [Produce|PRODUCE] [OIL] from [OLIVES] or [FLAX].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.OilCultivar","
		Oil Cultivars [Produce|PRODUCE] a massive amount of [OIL] from [OLIVES] or [FLAX].

		[Training|TRAIN] them requires [STEEL-TOOLS].
	"
"TEXT.Description.Profession.Gardener","
		Gardeners increase your [Production|PRODUCE] of [FRUIT], [HONEY], [GRAPES], and [OLIVES].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.Tiller","
		Tillers increase the [Production|PRODUCE] of all [Farms|FARM].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.Harvester","
		Harvesters increase the [Production|PRODUCE] of [GATHERER:S] and [REAPER:S].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.Trapper","
		Trappers can [Harvest|HARVEST] [PARCHMENT] or [CLOTH] (as leather) from [Animal Herds|ANIMAL] by [Foraging|FORAGE]. However, doing so depletes the herd much faster than [Producing|PRODUCE] them with the help of a [Pasture|PASTURE] and a refining [Profession|PROFESSION] like the [PARCHMENT-MAKER].

		Trappers can also [Identify|UNIDENTIFIED] [DEPOSIT-UNKNOWN-ANIMAL:S].

		[Training|TRAIN] a [Clan|CLAN] as a Trapper can be a good way to make use of nearby Animal Herds and get your economy off the ground at the start of the game.
	"
"TEXT.Description.Profession.Rancher","
		Ranchers can [Construct|CONSTRUCT] [Pastures|PASTURE] out of [TIMBER] or [STONE-BLOCKS] on [Animal Herds|ANIMAL], adding them to your [Stockpile|STOCKPILE] and allowing other [Clans|CLAN] to [Produce|PRODUCE] more advanced [Resources|RESOURCE] from them (e.g. [MEAT-CUTTER:S]).

		Later in the game, Ranchers can also be assigned to advanced [STONE-BLOCKS:SINGULAR]-based Pastures as [Apprentices|APPRENTICE], each one doubling the number of Animals added to your [Stockpile|STOCKPILE].
	"
"TEXT.Description.Profession.Fisherman","
		The Fisherman is a water-based [Profession|PROFESSION] which can [Harvest|HARVEST] large amounts of [FISH] from [DEPOSIT-FISH:S] by [Foraging|FORAGE].

		They can only be [Trained|TRAIN] when your [SETTLEMENT] is next to a large body of water.

		If you spot one or two [sources|DEPOSIT] of [FISH] nearby consider training a Fisherman, as this can be a great way to feed your tribe in the early game.
	"
"TEXT.Description.Profession.Trawler","
		Trawlers double the amount of [FISH] [Produced|PRODUCE] by your [FISHERMAN:S].

		[Training|TRAIN] them requires [CLOTH].
	"
"TEXT.Description.Profession.WoolCollector","
		Wool Collectors [Produce|PRODUCE] [WOOL], the amount being based on the number of [SHEEP] in your [Stockpile|STOCKPILE]. Your Sheep are not harmed in the process!

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.Shearer","
		Shearers [Produce|PRODUCE] a massive amount of [WOOL], the amount being based on the number of [SHEEP] in your [Stockpile|STOCKPILE]. Your Sheep are not harmed in the process!

		[Training|TRAIN] them requires [STEEL-TOOLS].
	"
"TEXT.Description.Profession.Plougher","
		Ploughers increase the [Production|PRODUCE] of your [Farms|FARM].

		[Training|TRAIN] them requires a small number of [HORSES].
	"
"TEXT.Description.Profession.SledgeDriver","
		Sledge Drivers increase your [Production|PRODUCE] of [TIMBER].

		[Training|TRAIN] them requires a small number of [HORSES].
	"
"TEXT.Description.Profession.MeatCurer","
		Curers use [SALT] to turn [MEAT] into a larger amount of [FOOD].

		[Training|TRAIN] them requires [TOOLS].
	"
"TEXT.Description.Profession.MeatCutter","
		Meat Cutters [Produce|PRODUCE] a large amount of [MEAT] from [Animals|ANIMAL] added to your [Stockpile|STOCKPILE] by [Constructing|CONSTRUCT] a [Pasture|PASTURE] on them.
	"
"TEXT.Description.Profession.Butcher","
		Butchers [Produce|PRODUCE] a massive amount of [MEAT] from [Animals|ANIMAL] added to your [Stockpile|STOCKPILE] by [Constructing|CONSTRUCT] a [Pasture|PASTURE] on them.

		[Training|TRAIN] them requires [TOOLS].
	"
